Unit ID,ISP,Technology,Download,Upload,timezone_offset,timezone_offset_dst,STATE,REGION
615386,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
620670,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
621630,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
621674,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
621690,Hughes,SATELLITE,10,1,-6,-5,IL,MIDWEST
621722,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
621724,AT&T,DSL,18,1,-6,-5,IL,MIDWEST
623946,Hughes,SATELLITE,10,1,-6,-5,IL,MIDWEST
623950,Hughes,REMOVE,REMOVE,REMOVE,-6,-5,IL,MIDWEST
623998,Hughes,SATELLITE,5,1,-6,-5,IL,MIDWEST
637796,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
649218,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,IL,MIDWEST
529,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
660,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
846,AT&T,DSL,18,1.5,-6,-5,IN,MIDWEST
980,Comcast,CABLE,25,5,-5,-4,IN,MIDWEST
1183,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
1249,CenturyLink,DSL,1.5,0.512,-6,-5,IN,MIDWEST
1265,AT&T,REMOVE,REMOVE,REMOVE,-6,-5,IN,MIDWEST
5823,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
5840,Comcast,CABLE,3,0.768,-6,-5,IN,MIDWEST
5945,Miscellaneous,REMOVE,MISC,MISC,-6,-5,IN,MIDWEST
5950,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
6046,Brighthouse,CABLE,10,1,-6,-5,IN,MIDWEST
6074,Miscellaneous,REMOVE,MISC,MISC,-6,-5,IN,MIDWEST
6135,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
6146,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
6333,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
6523,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
6599,Comcast,REMOVE,REMOVE,REMOVE,-6,-5,IN,MIDWEST
6602,Comcast,CABLE,25,5,-5,-4,IN,MIDWEST
6603,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
6659,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
6677,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
6753,CenturyLink,DSL,10,0.768,-6,-5,IN,MIDWEST
7066,Miscellaneous,REMOVE,MISC,MISC,-6,-5,IN,MIDWEST
7148,Brighthouse,CABLE,10,1,-6,-5,IN,MIDWEST
7201,Frontier,FIBER,25,25,-6,-5,IN,MIDWEST
7244,Time Warner Cable,CABLE,20,2,-6,-5,IN,MIDWEST
7344,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
7473,Insight,CABLE,20,2,-5,-4,IN,MIDWEST
7523,Frontier,DSL,6,0.768,-5,-4,IN,MIDWEST
7682,Comcast,REMOVE,REMOVE,REMOVE,-6,-5,IN,MIDWEST
7689,Frontier,FIBER,25,25,-6,-5,IN,MIDWEST
7776,Frontier,FIBER,25,10,-6,-5,IN,MIDWEST
7782,Miscellaneous,REMOVE,MISC,MISC,-6,-5,IN,MIDWEST
7804,AT&T,DSL,1.5,0.384,-6,-5,IN,MIDWEST
7987,AT&T,DSL,18,1.5,-6,-5,IN,MIDWEST
8262,AT&T,DSL,6,0.512,-6,-5,IN,MIDWEST
8375,AT&T,DSL,6,0.512,-5,-4,IN,MIDWEST
8389,AT&T,DSL,6,0.512,-6,-5,IN,MIDWEST
8806,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
8883,Brighthouse,CABLE,20,2,-6,-5,IN,MIDWEST
9157,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
9206,AT&T,DSL,24,3,-6,-5,IN,MIDWEST
9852,Frontier,FIBER,25,10,-5,-4,IN,MIDWEST
10179,Brighthouse,CABLE,10,1,-6,-5,IN,MIDWEST
10392,Miscellaneous,REMOVE,MISC,MISC,-5,-4,IN,MIDWEST
10729,AT&T,DSL,6,1,-6,-5,IN,MIDWEST
10784,Miscellaneous,REMOVE,MISC,MISC,-6,-5,IN,MIDWEST
10793,AT&T,DSL,12,1,-6,-5,IN,MIDWEST
10823,Time Warner Cable,CABLE,15,1,-6,-5,IN,MIDWEST
10967,Miscellaneous,REMOVE,MISC,MISC,-6,-5,IN,MIDWEST
11106,Time Warner Cable,CABLE,20,2,-6,-5,IN,MIDWEST
12822,Brighthouse,CABLE,10,1,-6,-5,IN,MIDWEST
13126,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
13284,CenturyLink,DSL,6,0.512,-6,-5,IN,MIDWEST
13289,CenturyLink,DSL,3,0.64,-6,-5,IN,MIDWEST
13460,Time Warner Cable,CABLE,15,1,-6,-5,IN,MIDWEST
13494,Time Warner Cable,CABLE,15,1,-5,-4,IN,MIDWEST
13623,Insight,CABLE,50,5,-5,-4,IN,MIDWEST
13740,Insight,CABLE,20,2,-5,-4,IN,MIDWEST
14656,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
27433,Frontier,DSL,6,0.768,-6,-5,IN,MIDWEST
27655,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
27807,CenturyLink,DSL,10,0.768,-6,-5,IN,MIDWEST
27810,Comcast,CABLE,3,0.768,-5,-4,IN,MIDWEST
27812,Insight,CABLE,15,1,-6,-5,IN,MIDWEST
28090,Insight,CABLE,30,5,-6,-5,IN,MIDWEST
28722,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
28723,Mediacom,CABLE,50,5,-6,-5,IN,MIDWEST
28725,Insight,CABLE,20,2,-5,-4,IN,MIDWEST
28726,Insight,CABLE,20,2,-5,-4,IN,MIDWEST
30952,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,IN,MIDWEST
32398,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,IN,MIDWEST
32419,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,IN,MIDWEST
32425,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,IN,MIDWEST
209622,CenturyLink,DSL,10,0.768,-6,-5,IN,MIDWEST
210392,Comcast,CABLE,50,10,-5,-5,IN,MIDWEST
213452,AT&T,DSL,6,0.512,-5,-4,IN,MIDWEST
213454,CenturyLink,DSL,10,0.768,-5,-5,IN,MIDWEST
213462,Miscellaneous,REMOVE,MISC,MISC,-6,-5,IN,MIDWEST
214504,Miscellaneous,REMOVE,MISC,MISC,-5,-5,IN,MIDWEST
215296,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,IN,MIDWEST
216006,Comcast,REMOVE,REMOVE,REMOVE,-5,-5,IN,MIDWEST
216128,Comcast,CABLE,50,10,-5,-4,IN,MIDWEST
217190,AT&T,DSL,6,1,-5,-5,IN,MIDWEST
232472,AT&T,DSL,0.768,0.384,-6,-5,IN,MIDWEST
232946,Insight,CABLE,50,5,-5,-5,IN,MIDWEST
232956,Frontier,FIBER,25,25,-5,-5,IN,MIDWEST
232976,Frontier,FIBER,25,25,-5,-5,IN,MIDWEST
234200,Insight,CABLE,50,5,-5,-5,IN,MIDWEST
234230,Mediacom,CABLE,15,1,-5,-4,IN,MIDWEST
235320,Frontier,DSL,3,0.384,-6,-5,IN,MIDWEST
244870,Frontier,FIBER,25,25,-5,-5,IN,MIDWEST
362334,Frontier,DSL,6,0.768,-6,-5,IN,MIDWEST
435504,Time Warner Cable,CABLE,30,5,-5,-4,IN,MIDWEST
435506,Miscellaneous,REMOVE,MISC,MISC,-5,-4,IN,MIDWEST
510158,Comcast,CABLE,50,10,-5,-4,IN,MIDWEST
566340,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
599824,Frontier,REMOVE,REMOVE,REMOVE,-5,-4,IN,MIDWEST
607792,Comcast,CABLE,105,20,-5,-4,IN,MIDWEST
614070,CenturyLink,DSL,10,0.768,-5,-4,IN,MIDWEST
614072,AT&T,DSL,18,1.5,-5,-4,IN,MIDWEST
614986,Comcast,CABLE,3,0.768,-5,-4,IN,MIDWEST
615038,Comcast,CABLE,6,1,-5,-4,IN,MIDWEST
615046,Comcast,CABLE,25,5,-5,-4,IN,MIDWEST
615110,Comcast,CABLE,3,0.768,-5,-4,IN,MIDWEST
615340,Comcast,CABLE,3,0.768,-5,-4,IN,MIDWEST
620742,Comcast,CABLE,6,1,-5,-4,IN,MIDWEST
621718,Miscellaneous,REMOVE,MISC,MISC,-5,-4,IN,MIDWEST
623954,AT&T,DSL,18,1,-5,-4,IN,MIDWEST
649206,Frontier,DSL,6,0.768,-5,-4,IN,MIDWEST
908,Time Warner Cable,CABLE,100,5,-6,-5,KS,MIDWEST
1136,AT&T,DSL,18,1.5,-6,-5,KS,MIDWEST
1171,Cox,CABLE,1,0.384,-6,-5,KS,MIDWEST
6038,Time Warner Cable,CABLE,30,5,-6,-5,KS,MIDWEST
6390,Cox,REMOVE,REMOVE,REMOVE,-6,-5,KS,MIDWEST
6563,AT&T,DSL,6,0.512,-6,-5,KS,MIDWEST
7038,Cox,CABLE,150,20,-6,-5,KS,MIDWEST
7061,Cox,CABLE,25,5,-6,-5,KS,MIDWEST
7464,Mediacom,CABLE,50,5,-6,-5,KS,MIDWEST
7667,Cox,CABLE,50,5,-6,-5,KS,MIDWEST
7873,AT&T,DSL,3,0.384,-6,-5,KS,MIDWEST
7916,Time Warner Cable,CABLE,100,5,-6,-5,KS,MIDWEST
7985,Time Warner Cable,CABLE,30,5,-6,-5,KS,MIDWEST
8975,Cox,CABLE,100,10,-6,-5,KS,MIDWEST
8991,Time Warner Cable,CABLE,15,1,-6,-5,KS,MIDWEST
11358,Comcast,CABLE,50,5,-6,-5,KS,MIDWEST
11910,Cox,CABLE,5,1,-6,-5,KS,MIDWEST
12486,Cox,CABLE,50,5,-6,-5,KS,MIDWEST
12535,Cox,CABLE,25,5,-6,-5,KS,MIDWEST
12586,Cox,CABLE,25,5,-6,-5,KS,MIDWEST
13071,Cox,CABLE,50,5,-6,-5,KS,MIDWEST
13464,Cox,CABLE,100,10,-6,-5,KS,MIDWEST
13580,Cox,CABLE,25,5,-6,-5,KS,MIDWEST
13629,Cox,CABLE,1,0.384,-6,-5,KS,MIDWEST
14740,AT&T,DSL,12,1,-6,-5,KS,MIDWEST
27961,Cox,CABLE,5,1,-6,-5,KS,MIDWEST
28775,Cox,CABLE,50,5,-6,-5,KS,MIDWEST
32401,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,KS,MIDWEST
216054,AT&T,DSL,6,0.768,-6,-5,KS,MIDWEST
257772,AT&T,DSL,45,6,-6,-5,KS,MIDWEST
533164,AT&T,DSL,6,1,-6,-5,KS,MIDWEST
614102,Miscellaneous,REMOVE,MISC,MISC,-6,-5,KS,MIDWEST
614104,Cox,CABLE,150,20,-6,-5,KS,MIDWEST
615140,Hughes,REMOVE,REMOVE,REMOVE,-6,-5,KS,MIDWEST
615316,CenturyLink,DSL,10,0.768,-7,-6,KS,MIDWEST
615318,AT&T,DSL,18,1,-6,-5,KS,MIDWEST
390,Verizon,FIBER,50,50,-5,-4,KY,SOUTH
454,Insight,CABLE,15,1,-5,-4,KY,SOUTH
456,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
599,Miscellaneous,REMOVE,MISC,MISC,-6,-5,KY,SOUTH
651,Insight,CABLE,20,2,-5,-4,KY,SOUTH
854,Time Warner Cable,CABLE,15,1,-5,-4,KY,SOUTH
948,Insight,CABLE,20,2,-5,-4,KY,SOUTH
1037,Insight,CABLE,30,5,-5,-4,KY,SOUTH
1038,Insight,CABLE,50,5,-5,-4,KY,SOUTH
1281,Comcast,CABLE,25,5,-5,-4,KY,SOUTH
5479,Time Warner Cable,CABLE,15,1,-5,-4,KY,SOUTH
6264,AT&T,DSL,12,1.5,-6,-5,KY,SOUTH
6432,Time Warner Cable,CABLE,15,1,-6,-5,KY,SOUTH
6532,Insight,CABLE,15,1,-5,-4,KY,SOUTH
6894,Miscellaneous,REMOVE,MISC,MISC,-5,-4,KY,SOUTH
7118,Time Warner Cable,CABLE,20,2,-5,-4,KY,SOUTH
7346,Insight,CABLE,15,1,-5,-4,KY,SOUTH
7725,AT&T,DSL,6,0.512,-5,-4,KY,SOUTH
8203,Windstream,DSL,3,0.768,-5,-4,KY,SOUTH
8817,Insight,CABLE,15,1,-5,-4,KY,SOUTH
9312,Insight,CABLE,15,1,-5,-4,KY,SOUTH
9767,Insight,CABLE,15,1,-5,-4,KY,SOUTH
9894,Windstream,DSL,6,0.768,-5,-4,KY,SOUTH
9923,Windstream,DSL,6,0.768,-5,-4,KY,SOUTH
9924,Time Warner Cable,CABLE,20,2,-5,-4,KY,SOUTH
9926,Windstream,DSL,3,0.768,-6,-5,KY,SOUTH
9938,Insight,CABLE,2,1,-5,-4,KY,SOUTH
9939,Windstream,DSL,6,0.768,-5,-4,KY,SOUTH
9945,Windstream,DSL,3,0.768,-5,-4,KY,SOUTH
9968,Windstream,DSL,6,0.768,-5,-4,KY,SOUTH
10030,Windstream,DSL,24,1,-5,-4,KY,SOUTH
10039,Windstream,DSL,3,0.768,-5,-4,KY,SOUTH
10051,Miscellaneous,REMOVE,MISC,MISC,-6,-5,KY,SOUTH
10063,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
10112,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
10149,Windstream,DSL,3,0.384,-6,-5,KY,SOUTH
10165,Windstream,DSL,24,4,-5,-4,KY,SOUTH
10167,Windstream,DSL,16,0.768,-5,-4,KY,SOUTH
10184,Windstream,DSL,1.5,0.384,-5,-4,KY,SOUTH
10195,Windstream,DSL,1.5,0.384,-5,-4,KY,SOUTH
10231,Windstream,DSL,3,0.768,-5,-4,KY,SOUTH
10245,Windstream,DSL,12,0.384,-5,-4,KY,SOUTH
10248,Time Warner Cable,CABLE,20,2,-5,-4,KY,SOUTH
10730,Time Warner Cable,CABLE,20,2,-6,-5,KY,SOUTH
10840,AT&T,DSL,6,0.512,-5,-4,KY,SOUTH
10899,Insight,CABLE,15,1,-5,-4,KY,SOUTH
10910,AT&T,DSL,12,1.5,-5,-4,KY,SOUTH
11347,Time Warner Cable,CABLE,15,1,-5,-4,KY,SOUTH
11535,Insight,CABLE,20,2,-5,-4,KY,SOUTH
11911,Insight,CABLE,15,1,-5,-4,KY,SOUTH
11947,Time Warner Cable,CABLE,50,5,-5,-4,KY,SOUTH
11964,Time Warner Cable,CABLE,20,2,-5,-4,KY,SOUTH
12136,Insight,CABLE,30,5,-5,-4,KY,SOUTH
12450,Insight,CABLE,15,1,-5,-4,KY,SOUTH
13522,Insight,CABLE,15,1,-5,-4,KY,SOUTH
13601,AT&T,REMOVE,REMOVE,REMOVE,-5,-4,KY,SOUTH
13610,Insight,CABLE,15,1,-5,-4,KY,SOUTH
13615,Insight,CABLE,20,2,-5,-4,KY,SOUTH
13627,Insight,CABLE,20,2,-5,-4,KY,SOUTH
13738,Miscellaneous,REMOVE,MISC,MISC,-5,-4,KY,SOUTH
13744,Insight,CABLE,15,1,-5,-4,KY,SOUTH
13746,Insight,CABLE,30,5,-5,-4,KY,SOUTH
13752,Miscellaneous,REMOVE,MISC,MISC,-5,-4,KY,SOUTH
27297,Insight,CABLE,50,5,-5,-4,KY,SOUTH
27301,Insight,CABLE,20,2,-5,-4,KY,SOUTH
27377,Insight,CABLE,15,1,-5,-4,KY,SOUTH
27378,Time Warner Cable,CABLE,15,1,-5,-4,KY,SOUTH
27379,Miscellaneous,REMOVE,MISC,MISC,-5,-4,KY,SOUTH
27381,Insight,CABLE,15,1,-6,-5,KY,SOUTH
27703,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,KY,SOUTH
27742,Insight,CABLE,20,2,-5,-4,KY,SOUTH
27764,Insight,CABLE,30,5,-5,-4,KY,SOUTH
27765,Mediacom,CABLE,15,1,-6,-5,KY,SOUTH
28063,AT&T,DSL,18,1.5,-5,-4,KY,SOUTH
28065,Insight,CABLE,50,5,-5,-4,KY,SOUTH
28067,Insight,CABLE,20,2,-5,-4,KY,SOUTH
28079,Insight,CABLE,30,5,-5,-4,KY,SOUTH
28081,Insight,CABLE,15,1,-6,-5,KY,SOUTH
28691,Insight,CABLE,20,2,-5,-4,KY,SOUTH
28692,Insight,CABLE,20,2,-5,-4,KY,SOUTH
28695,Insight,CABLE,20,2,-5,-4,KY,SOUTH
28698,Insight,CABLE,20,2,-5,-4,KY,SOUTH
28699,Windstream,DSL,24,4,-5,-4,KY,SOUTH
28702,Insight,CABLE,20,2,-5,-4,KY,SOUTH
28874,Insight,CABLE,30,5,-5,-4,KY,SOUTH
28875,Time Warner Cable,CABLE,30,5,-5,-4,KY,SOUTH
28912,Insight,CABLE,15,1,-5,-4,KY,SOUTH
29003,Insight,CABLE,20,2,-5,-4,KY,SOUTH
29585,Windstream,DSL,6,0.768,-5,-4,KY,SOUTH
29588,Windstream,DSL,3,0.768,-5,-4,KY,SOUTH
32420,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,KY,SOUTH
32432,Miscellaneous,REMOVE,MISC,MISC,-5,-4,KY,SOUTH
32501,Time Warner Cable,CABLE,30,5,-5,-4,KY,SOUTH
32549,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,KY,SOUTH
213432,Insight,CABLE,15,1,-5,-4,KY,SOUTH
213438,Insight,CABLE,15,1,-5,-4,KY,SOUTH
213440,Insight,CABLE,20,2,-5,-5,KY,SOUTH
213444,Insight,CABLE,20,2,-5,-5,KY,SOUTH
214480,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
215078,AT&T,DSL,18,1.5,-5,-5,KY,SOUTH
215358,Insight,CABLE,15,1,-5,-5,KY,SOUTH
216018,Windstream,DSL,1.5,0.384,-6,-5,KY,SOUTH
216020,Windstream,DSL,3,0.768,-5,-5,KY,SOUTH
216026,Windstream,DSL,3,0.768,-5,-5,KY,SOUTH
232478,Windstream,DSL,3,0.768,-5,-5,KY,SOUTH
234196,Insight,CABLE,15,1,-5,-4,KY,SOUTH
234198,Insight,CABLE,15,1,-5,-5,KY,SOUTH
599812,Windstream,DSL,6,0.768,-5,-4,KY,SOUTH
614214,Mediacom,CABLE,150,10,-5,-4,KY,SOUTH
615176,Hughes,SATELLITE,10,1,-5,-4,KY,SOUTH
615482,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
615484,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
615486,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
615488,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
615490,Miscellaneous,REMOVE,MISC,MISC,-6,-5,KY,SOUTH
619824,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
653,Cox,CABLE,5,1,-6,-5,LA,SOUTH
705,Cox,CABLE,25,5,-6,-5,LA,SOUTH
1230,Cox,CABLE,25,5,-6,-5,LA,SOUTH
1234,Cox,CABLE,50,5,-6,-5,LA,SOUTH
1282,Cox,CABLE,100,10,-6,-5,LA,SOUTH
6375,Cox,CABLE,25,5,-6,-5,LA,SOUTH
7154,Charter,CABLE,30,4,-6,-5,LA,SOUTH
7714,Wildblue/ViaSat,REMOVE,REMOVE,REMOVE,-6,-5,LA,SOUTH
7734,Cox,CABLE,25,5,-6,-5,LA,SOUTH
8457,AT&T,DSL,18,1.5,-6,-5,LA,SOUTH
8829,Charter,CABLE,30,4,-6,-5,LA,SOUTH
8942,Comcast,CABLE,25,5,-6,-5,LA,SOUTH
9147,Comcast,CABLE,50,10,-6,-5,LA,SOUTH
10640,Charter,CABLE,30,4,-6,-5,LA,SOUTH
10829,Charter,CABLE,15,3,-6,-5,LA,SOUTH
10846,Charter,CABLE,15,3,-6,-5,LA,SOUTH
11019,Miscellaneous,REMOVE,MISC,MISC,-6,-5,LA,SOUTH
11025,Charter,CABLE,15,3,-6,-5,LA,SOUTH
11482,Cox,CABLE,25,5,-6,-5,LA,SOUTH
11570,Charter,CABLE,30,4,-6,-5,LA,SOUTH
12173,Charter,CABLE,15,3,-6,-5,LA,SOUTH
12232,Cox,CABLE,50,5,-6,-5,LA,SOUTH
12920,Miscellaneous,REMOVE,MISC,MISC,-6,-5,LA,SOUTH
12976,Charter,CABLE,30,4,-6,-5,LA,SOUTH
13078,Cox,CABLE,25,5,-6,-5,LA,SOUTH
13389,Cox,CABLE,50,5,-6,-5,LA,SOUTH
13719,Cox,CABLE,50,5,-6,-5,LA,SOUTH
27686,Cox,CABLE,100,10,-6,-5,LA,SOUTH
28776,Charter,CABLE,30,4,-6,-5,LA,SOUTH
32384,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,LA,SOUTH
207330,Cox,REMOVE,REMOVE,REMOVE,-6,-5,LA,SOUTH
210416,CenturyLink,DSL,1.5,0.256,-6,-5,LA,SOUTH
213522,Cox,CABLE,25,5,-6,-5,LA,SOUTH
215676,AT&T,DSL,3,0.384,-6,-5,LA,SOUTH
216780,Comcast,CABLE,50,10,-6,-5,LA,SOUTH
243234,Cox,CABLE,150,20,-6,-5,LA,SOUTH
599866,Cox,CABLE,25,5,-6,-5,LA,SOUTH
599868,CenturyLink,DSL,10,0.768,-6,-5,LA,SOUTH
614106,Hughes,SATELLITE,10,1,-6,-5,LA,SOUTH
614108,Miscellaneous,REMOVE,MISC,MISC,-6,-5,LA,SOUTH
614110,Hughes,SATELLITE,10,1,-6,-5,LA,SOUTH
614112,Hughes,SATELLITE,10,1,-6,-5,LA,SOUTH
620746,Hughes,SATELLITE,10,1,-6,-5,LA,SOUTH
621700,Hughes,SATELLITE,5,1,-6,-5,LA,SOUTH
623970,Hughes,SATELLITE,10,1,-6,-5,LA,SOUTH
637800,Cox,CABLE,50,5,-6,-5,LA,SOUTH
386,Verizon,REMOVE,REMOVE,REMOVE,-5,-4,MA,NORTHEAST
533,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,MA,NORTHEAST
641,Verizon,FIBER,50,50,-5,-4,MA,NORTHEAST
847,Comcast,CABLE,25,5,-5,-4,MA,NORTHEAST
5205,Comcast,CABLE,105,10,-6,-5,MA,NORTHEAST
5386,Time Warner Cable,CABLE,100,10,-6,-5,MA,NORTHEAST
5509,Comcast,CABLE,25,5,-6,-5,MA,NORTHEAST
5586,Verizon,FIBER,15,5,-6,-5,MA,NORTHEAST
5781,Time Warner Cable,CABLE,15,1,-6,-5,MA,NORTHEAST
5794,Charter,CABLE,30,4,-5,-4,MA,NORTHEAST
5933,AT&T,REMOVE,REMOVE,REMOVE,-5,-4,MA,NORTHEAST
5968,Verizon,FIBER,35,35,-6,-5,MA,NORTHEAST
6086,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,MA,NORTHEAST
6153,Comcast,CABLE,25,5,-5,-4,MA,NORTHEAST
6338,Verizon,FIBER,50,50,-5,-4,MA,NORTHEAST
6403,Verizon,FIBER,50,50,-6,-5,MA,NORTHEAST
6412,Verizon,REMOVE,REMOVE,REMOVE,-6,-5,MA,NORTHEAST
6474,Charter,CABLE,30,4,-5,-4,MA,NORTHEAST
6475,Comcast,CABLE,25,5,-5,-4,MA,NORTHEAST
6628,Miscellaneous,REMOVE,MISC,MISC,-8,-7,MA,NORTHEAST
6699,Charter,CABLE,30,4,-5,-4,MA,NORTHEAST
6712,Verizon,FIBER,50,50,-6,-5,MA,NORTHEAST
6740,Comcast,CABLE,25,5,-6,-5,MA,NORTHEAST
6760,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,MA,NORTHEAST
7214,Verizon,FIBER,35,35,-5,-4,MA,NORTHEAST
7259,Verizon,FIBER,25,25,-6,-5,MA,NORTHEAST
7455,Comcast,CABLE,25,5,-5,-4,MA,NORTHEAST
7613,Comcast,CABLE,105,10,-5,-4,MA,NORTHEAST
7702,Verizon,FIBER,50,50,-6,-5,MA,NORTHEAST
7842,Verizon,FIBER,50,50,-5,-4,MA,NORTHEAST
7978,Comcast,CABLE,105,10,-6,-5,MA,NORTHEAST
8288,Verizon,FIBER,25,25,-5,-4,MA,NORTHEAST
8427,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-6,-5,MA,NORTHEAST
8526,Comcast,CABLE,25,5,-5,-4,MA,NORTHEAST
8850,Comcast,CABLE,25,5,-5,-4,MA,NORTHEAST
9006,Comcast,CABLE,105,10,-6,-5,MA,NORTHEAST
9010,Comcast,CABLE,25,5,-6,-5,MA,NORTHEAST
9165,Comcast,CABLE,25,5,-5,-4,MA,NORTHEAST
9310,Comcast,CABLE,105,10,-6,-5,MA,NORTHEAST
9482,Comcast,REMOVE,REMOVE,REMOVE,-6,-5,MA,NORTHEAST
9498,Comcast,CABLE,3,0.768,-6,-5,MA,NORTHEAST
9527,Comcast,CABLE,25,5,-6,-5,MA,NORTHEAST
9559,Verizon DSL,DSL,[7.1 - 15.0],[1.0],-5,-4,MA,NORTHEAST
9675,Charter,CABLE,30,4,-5,-4,MA,NORTHEAST
9753,Comcast,CABLE,5,1,-6,-5,MA,NORTHEAST
9936,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-6,-5,MA,NORTHEAST
10286,Comcast,CABLE,25,5,-6,-5,MA,NORTHEAST
10358,Miscellaneous,REMOVE,MISC,MISC,-5,-4,MA,NORTHEAST
10389,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-6,-5,MA,NORTHEAST
10470,Verizon,FIBER,50,50,-6,-5,MA,NORTHEAST
10563,Charter,CABLE,30,4,-5,-4,MA,NORTHEAST
10570,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-6,-5,MA,NORTHEAST
10571,Verizon,FIBER,50,50,-6,-5,MA,NORTHEAST
10588,Verizon,FIBER,25,25,-6,-5,MA,NORTHEAST
10609,Comcast,REMOVE,REMOVE,REMOVE,-6,-5,MA,NORTHEAST
10765,Charter,CABLE,30,4,-5,-4,MA,NORTHEAST
10886,Comcast,CABLE,105,10,-5,-4,MA,NORTHEAST
11035,Comcast,CABLE,25,5,-6,-5,MA,NORTHEAST
11087,Comcast,CABLE,25,5,-6,-5,MA,NORTHEAST
11531,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,MA,NORTHEAST
11972,Verizon,FIBER,15,15,-6,-5,MA,NORTHEAST
12175,Miscellaneous,REMOVE,MISC,MISC,-6,-5,MA,NORTHEAST
12293,Time Warner Cable,CABLE,20,2,-6,-5,MA,NORTHEAST
12601,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-6,-5,MA,NORTHEAST
12752,Charter,CABLE,30,4,-5,-4,MA,NORTHEAST
12757,Verizon,FIBER,50,50,-6,-5,MA,NORTHEAST
12763,Verizon,FIBER,50,50,-5,-4,MA,NORTHEAST
13165,Comcast,CABLE,105,10,-6,-5,MA,NORTHEAST
13171,Comcast,CABLE,50,10,-6,-5,MA,NORTHEAST
13295,Verizon,FIBER,75,35,-6,-5,MA,NORTHEAST
13376,Comcast,CABLE,105,10,-6,-5,MA,NORTHEAST
13404,Comcast,CABLE,105,10,-6,-5,MA,NORTHEAST
14731,Time Warner Cable,CABLE,15,1,-6,-5,MA,NORTHEAST
25880,Miscellaneous,REMOVE,MISC,MISC,-5,-4,MA,NORTHEAST
25881,Hughes,REMOVE,REMOVE,REMOVE,-6,-5,MA,NORTHEAST
25883,Miscellaneous,REMOVE,MISC,MISC,-6,-5,MA,NORTHEAST
25884,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-6,-5,MA,NORTHEAST
26243,Verizon,FIBER,75,75,-5,-4,MA,NORTHEAST
26466,Verizon,FIBER,50,50,-5,-4,MA,NORTHEAST
26471,Comcast,CABLE,25,5,-5,-4,MA,NORTHEAST
