Unit ID,ISP,Technology,STATE,CENSUS,timezone_offset,timezone_offset_dst,Download,Upload
232910,Frontier,FIBER,OR,WEST,-8,-7,20,5
232912,Frontier,FIBER,OR,WEST,-8,-7,50,10
232932,Frontier,FIBER,WA,WEST,-8,-7,30,30
232956,Frontier,REMOVE,IN,MIDWEST,-5,-5,REMOVE,REMOVE
232962,Frontier,FIBER,OR,WEST,-8,-7,25,25
232966,Frontier,FIBER,OR,WEST,-8,-7,50,10
232974,Frontier,REMOVE,OR,WEST,-8,-7,REMOVE,REMOVE
232976,Frontier,FIBER,IN,MIDWEST,-5,-5,25,25
232978,Frontier,FIBER,WA,WEST,-8,-7,25,10
232990,Frontier,FIBER,OR,WEST,-8,-7,20,5
232994,Frontier,FIBER,OR,WEST,-8,-7,20,5
232996,Frontier,FIBER,WA,WEST,-8,-7,25,10
233010,Frontier,FIBER,OR,WEST,-8,-7,25,10
234160,Frontier,FIBER,WA,WEST,-8,-7,30,5
234162,Frontier,FIBER,WA,WEST,-8,-7,50,10
234180,Frontier,FIBER,WA,WEST,-8,-7,25,10
234826,Frontier,DSL,ID,WEST,-7,-6,1,0.192
234834,Frontier,FIBER,WA,WEST,-6,-5,35,15
234838,Frontier,FIBER,OR,WEST,-8,-7,30,5
235290,Frontier,FIBER,WA,WEST,-8,-7,25,10
235294,Frontier,FIBER,OR,WEST,-8,-7,30,5
235298,Frontier,FIBER,WA,WEST,-8,-7,30,5
235314,Frontier,DSL,WA,WEST,-8,-7,12,1
235320,Frontier,DSL,IN,MIDWEST,-6,-5,1,0.192
235324,Frontier,FIBER,WA,WEST,-6,-5,30,5
235328,Frontier,FIBER,OR,WEST,-6,-5,30,5
241849,Frontier,DSL,OR,WEST,-8,-7,3,0.384
243246,Frontier,FIBER,OR,WEST,-8,-7,25,5
243250,Frontier,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
243296,Frontier,FIBER,WA,WEST,-8,-7,30,5
244778,Frontier,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
244816,Frontier,FIBER,OR,WEST,-8,-7,25,25
244840,Frontier,FIBER,WA,WEST,-8,-7,25,25
244842,Frontier,FIBER,OR,WEST,-8,-7,30,20
244850,Frontier,FIBER,WA,WEST,-8,-7,30,30
244868,Frontier,FIBER,OR,WEST,-8,-7,25,10
244902,Frontier,DSL,IL,MIDWEST,-6,-5,3,0.768
362334,Frontier,DSL,IN,MIDWEST,-6,-5,12,1
435462,Frontier,DSL,ID,WEST,-8,-7,6,0.768
506836,Frontier,FIBER,OR,WEST,-8,-7,25,10
510160,Frontier,FIBER,WA,WEST,-8,-7,35,15
589656,Frontier,FIBER,WA,WEST,-8,-7,25,10
599782,Frontier,DSL,NC,SOUTH,-5,-4,1,0.384
599928,Frontier,FIBER,OR,WEST,-8,-7,25,10
599938,Frontier,DSL,CT,NORTHEAST,-5,-4,12,1.5
614010,Frontier,DSL,WV,SOUTH,-5,-4,1,0.384
615352,Frontier,DSL,MI,MIDWEST,-5,-4,1,0.768
619826,Frontier,DSL,OH,MIDWEST,-5,-4,3,0.768
620684,Frontier,DSL,OR,WEST,-8,-7,1,0.384
621680,Frontier,FIBER,OR,WEST,-8,-7,25,25
656804,Frontier,DSL,IL,MIDWEST,-6,-5,24,1
658414,Frontier,FIBER,OR,WEST,-8,-7,75,75
676072,Frontier,FIBER,OR,WEST,-8,-7,75,75
797172,Frontier,DSL,MI,MIDWEST,-5,-4,3,0.384
797290,Frontier,DSL,WV,SOUTH,-5,-4,3,0.768
797292,Frontier,DSL,WV,SOUTH,-5,-4,12,1
797338,Frontier,DSL,MI,MIDWEST,-5,-4,14,0.6
797340,Frontier,DSL,MI,MIDWEST,-5,-4,6,0.768
797346,Frontier,DSL,WI,MIDWEST,-6,-5,3,0.384
797356,Frontier,DSL,MN,MIDWEST,-6,-5,3,0.384
797358,Frontier,REMOVE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
797750,Frontier,DSL,AZ,WEST,-7,-7,6,0.768
797764,Frontier,DSL,CT,NORTHEAST,-5,-4,3,0.768
797776,Frontier,DSL,IN,MIDWEST,-5,-4,12,0.768
797810,Frontier,DSL,OR,WEST,-8,-7,1,0.192
797820,Frontier,DSL,WI,MIDWEST,-6,-5,3,0.384
797824,Frontier,DSL,WV,SOUTH,-5,-4,3,0.384
798310,Frontier,DSL,WV,SOUTH,-5,-4,3,0.384
798314,Frontier,DSL,NC,SOUTH,-5,-4,3,0.768
799130,Frontier,FIBER,OR,WEST,-8,-7,25,10
799136,Frontier,FIBER,IN,MIDWEST,-7,-7,25,10
799138,Frontier,FIBER,WA,WEST,-8,-7,25,10
799140,Frontier,FIBER,UNKNOWN,UNKNOWN,-8,-7,25,10
799142,Frontier,FIBER,WA,WEST,-8,-7,25,10
799144,Frontier,FIBER,OR,WEST,-8,-7,25,10
799146,Frontier,FIBER,WA,WEST,-6,-5,15,5
799148,Frontier,FIBER,OR,WEST,-6,-5,25,25
799150,Frontier,FIBER,WA,WEST,-6,-5,25,10
799966,Frontier,FIBER,OR,WEST,-8,-7,25,10
800120,Frontier,FIBER,OR,WEST,-8,-7,25,10
800122,Frontier,FIBER,WA,WEST,-8,-7,25,10
801270,Frontier,DSL,MI,MIDWEST,-5,-4,1.5,0.384
805000,Frontier,DSL,WA,WEST,-8,-7,3,0.768
805696,Frontier,FIBER,WA,WEST,-8,-7,25,10
658030,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658032,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658034,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658036,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658116,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658442,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658444,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658446,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658448,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658452,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658454,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658456,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658458,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658460,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658571,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658573,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658575,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
658577,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
661044,Hawaiian Telcom,MISC,HI,WEST,-10,-10,MISC,MISC
7106,Hughes,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
7505,Hughes,REMOVE,MD,SOUTH,-5,-4,REMOVE,REMOVE
9939,Hughes,SATELLITE,KY,SOUTH,-5,-4,5,1
10564,Hughes,REMOVE,VA,SOUTH,-5,-4,REMOVE,REMOVE
13070,Hughes,REMOVE,FL,SOUTH,-5,-4,REMOVE,REMOVE
13519,Hughes,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
13714,Hughes,REMOVE,OK,SOUTH,-6,-5,REMOVE,REMOVE
25881,Hughes,SATELLITE,MA,NORTHEAST,-6,-5,10,1
589792,Hughes,SATELLITE,WA,WEST,-8,-7,5,1
605652,Hughes,REMOVE,NC,SOUTH,-5,-4,REMOVE,REMOVE
605668,Hughes,SATELLITE,OH,MIDWEST,-5,-4,10,1
605670,Hughes,REMOVE,MO,MIDWEST,-6,-5,REMOVE,REMOVE
605674,Hughes,SATELLITE,LA,SOUTH,-6,-5,5,1
605696,Hughes,SATELLITE,OR,WEST,-8,-7,10,1
613990,Hughes,SATELLITE,PA,NORTHEAST,-5,-4,5,1
614002,Hughes,SATELLITE,VA,SOUTH,-5,-4,10,1
614008,Hughes,SATELLITE,VA,SOUTH,-5,-4,10,1
614026,Hughes,SATELLITE,SC,SOUTH,-5,-4,10,1
614032,Hughes,SATELLITE,SC,SOUTH,-5,-4,10,1
614046,Hughes,SATELLITE,FL,SOUTH,-5,-4,5,1
614074,Hughes,SATELLITE,MI,MIDWEST,-5,-4,10,1
614076,Hughes,SATELLITE,MI,MIDWEST,-5,-4,10,1
614078,Hughes,SATELLITE,MI,MIDWEST,-5,-4,10,1
614094,Hughes,REMOVE,WI,MIDWEST,-6,-5,REMOVE,REMOVE
614106,Hughes,SATELLITE,LA,SOUTH,-6,-5,10,1
614110,Hughes,SATELLITE,LA,SOUTH,-6,-5,10,1
614112,Hughes,REMOVE,LA,SOUTH,-6,-5,REMOVE,REMOVE
614116,Hughes,REMOVE,AR,SOUTH,-6,-5,REMOVE,REMOVE
614120,Hughes,SATELLITE,AR,SOUTH,-6,-5,10,1
614128,Hughes,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
614134,Hughes,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
614180,Hughes,SATELLITE,CA,WEST,-8,-7,10,1
614184,Hughes,SATELLITE,CA,WEST,-8,-7,5,1
614194,Hughes,SATELLITE,CA,WEST,-8,-7,10,1
614196,Hughes,SATELLITE,OR,WEST,-8,-7,5,1
614220,Hughes,SATELLITE,MA,NORTHEAST,-5,-4,10,1
615128,Hughes,SATELLITE,NY,NORTHEAST,-5,-4,5,1
615136,Hughes,SATELLITE,CA,WEST,-8,-7,10,1
615138,Hughes,SATELLITE,OK,SOUTH,-6,-5,10,1
615144,Hughes,SATELLITE,IL,MIDWEST,-6,-5,10,1
615146,Hughes,SATELLITE,NY,NORTHEAST,-5,-4,10,1
615152,Hughes,SATELLITE,VA,SOUTH,-5,-4,10,1
615156,Hughes,SATELLITE,WI,MIDWEST,-6,-5,10,1
615158,Hughes,SATELLITE,MO,MIDWEST,-6,-5,10,1
615160,Hughes,SATELLITE,GA,SOUTH,-5,-4,10,1
615162,Hughes,REMOVE,NY,NORTHEAST,-5,-4,REMOVE,REMOVE
615174,Hughes,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
615178,Hughes,SATELLITE,MI,MIDWEST,-5,-4,10,1
615190,Hughes,SATELLITE,MD,SOUTH,-5,-4,5,1
615254,Hughes,SATELLITE,CO,WEST,-7,-6,10,1
615262,Hughes,SATELLITE,AZ,WEST,-7,-7,10,1
615266,Hughes,SATELLITE,CA,WEST,-8,-7,10,1
615268,Hughes,SATELLITE,CA,WEST,-8,-7,5,1
615366,Hughes,SATELLITE,WI,MIDWEST,-6,-5,10,1
615472,Hughes,SATELLITE,AL,SOUTH,-6,-5,5,1
619804,Hughes,SATELLITE,VA,SOUTH,-5,-4,10,1
619842,Hughes,REMOVE,OK,SOUTH,-6,-5,REMOVE,REMOVE
620744,Hughes,SATELLITE,MO,MIDWEST,-6,-5,10,1
620746,Hughes,SATELLITE,LA,SOUTH,-6,-5,10,1
620748,Hughes,SATELLITE,OK,SOUTH,-6,-5,10,1
620750,Hughes,SATELLITE,CO,WEST,-7,-6,10,1
621686,Hughes,SATELLITE,WI,MIDWEST,-6,-5,10,1
621696,Hughes,SATELLITE,AL,SOUTH,-6,-5,5,1
621698,Hughes,SATELLITE,AL,SOUTH,-6,-5,5,1
623944,Hughes,SATELLITE,WA,WEST,-8,-7,5,1
623976,Hughes,SATELLITE,CA,WEST,-8,-7,10,1
623978,Hughes,SATELLITE,WI,MIDWEST,-6,-5,10,1
623980,Hughes,REMOVE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
623992,Hughes,REMOVE,AR,SOUTH,-6,-5,REMOVE,REMOVE
624008,Hughes,SATELLITE,VA,SOUTH,-5,-4,5,1
624012,Hughes,SATELLITE,MO,MIDWEST,-6,-5,10,1
624014,Hughes,SATELLITE,MA,NORTHEAST,-5,-4,5,1
626766,Hughes,REMOVE,MS,SOUTH,-6,-5,REMOVE,REMOVE
626768,Hughes,SATELLITE,LA,SOUTH,-6,-5,5,1
636370,Hughes,REMOVE,MD,SOUTH,-5,-4,REMOVE,REMOVE
670033,Hughes,SATELLITE,WA,WEST,-8,-7,5,1
797354,Hughes,SATELLITE,WI,MIDWEST,-6,-5,5,1
797362,Hughes,REMOVE,LA,SOUTH,-6,-5,REMOVE,REMOVE
797594,Hughes,SATELLITE,CA,WEST,-8,-7,10,1
797698,Hughes,SATELLITE,LA,SOUTH,-6,-5,10,1
797700,Hughes,SATELLITE,Ma,NORTHEAST,-5,-4,10,1
797748,Hughes,SATELLITE,AR,SOUTH,-6,-5,5,1
797772,Hughes,SATELLITE,FL,SOUTH,-5,-4,5,1
797812,Hughes,SATELLITE,TX,SOUTH,-6,-5,10,1
798316,Hughes,SATELLITE,NC,SOUTH,-5,-4,10,1
798322,Hughes,SATELLITE,FL,SOUTH,-6,-5,5,1
798330,Hughes,SATELLITE,UNKNOWN,UNKNOWN,-5,-4,5,1
798712,Hughes,SATELLITE,MO,MIDWEST,-6,-5,5,1
798728,Hughes,SATELLITE,CA,WEST,-8,-7,10,1
799152,Hughes,SATELLITE,AR,SOUTH,-6,-5,10,1
799154,Hughes,SATELLITE,GA,SOUTH,-6,-5,10,1
799300,Hughes,SATELLITE,UNKNOWN,UNKNOWN,-5,-4,5,1
799482,Hughes,SATELLITE,MI,MIDWEST,-5,-4,10,1
799484,Hughes,SATELLITE,KY,SOUTH,-5,-4,5,1
799486,Hughes,SATELLITE,FL,SOUTH,-5,-4,10,1
799490,Hughes,SATELLITE,AR,SOUTH,-6,-5,5,1
799492,Hughes,SATELLITE,MS,SOUTH,-6,-5,5,1
799496,Hughes,SATELLITE,OH,MIDWEST,-5,-4,5,1
799498,Hughes,SATELLITE,AR,SOUTH,-6,-5,10,1
799506,Hughes,SATELLITE,ID,WEST,-8,-7,5,1
799508,Hughes,SATELLITE,FL,SOUTH,-5,-4,10,1
799510,Hughes,SATELLITE,OH,MIDWEST,-5,-4,5,1
799512,Hughes,SATELLITE,FL,SOUTH,-5,-4,5,1
799514,Hughes,SATELLITE,NC,SOUTH,-5,-4,5,1
800124,Hughes,SATELLITE,ME,NORTHEAST,-5,-4,5,1
800126,Hughes,SATELLITE,MO,MIDWEST,-6,-5,10,1
800128,Hughes,SATELLITE,WV,SOUTH,-5,-4,5,1
800130,Hughes,SATELLITE,KY,SOUTH,-5,-4,10,1
800134,Hughes,SATELLITE,FL,SOUTH,-6,-5,5,1
801198,Hughes,SATELLITE,CA,WEST,-8,-7,10,1
801244,Hughes,SATELLITE,IN,MIDWEST,-5,-4,5,1
801246,Hughes,SATELLITE,MI,MIDWEST,-5,-4,5,1
801248,Hughes,SATELLITE,OH,MIDWEST,-5,-4,5,1
801250,Hughes,SATELLITE,WI,MIDWEST,-6,-5,10,1
801252,Hughes,SATELLITE,WI,MIDWEST,-6,-5,5,1
801276,Hughes,REMOVE,MO,MIDWEST,-6,-5,REMOVE,REMOVE
801278,Hughes,SATELLITE,MO,MIDWEST,-6,-5,5,1
805028,Hughes,SATELLITE,WI,MIDWEST,-6,-5,5,1
805366,Hughes,SATELLITE,AR,SOUTH,-6,-5,5,1
806036,Hughes,REMOVE,MO,MIDWEST,-6,-5,REMOVE,REMOVE
806220,Hughes,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
806258,Hughes,REMOVE,AR,SOUTH,-6,-5,REMOVE,REMOVE
806268,Hughes,SATELLITE,PA,NORTHEAST,-5,-4,10,1
454,Insight,CABLE,KY,SOUTH,-5,-4,15,1
651,Insight,CABLE,KY,SOUTH,-5,-4,20,2
948,Insight,CABLE,KY,SOUTH,-5,-4,20,2
1015,Insight,CABLE,KY,SOUTH,-5,-4,30,5
1037,Insight,CABLE,KY,SOUTH,-5,-4,30,5
1038,Insight,CABLE,KY,SOUTH,-5,-4,30,5
5899,Insight,CABLE,UNKNOWN,UNKNOWN,-5,-4,15,1
6624,Insight,CABLE,OH,MIDWEST,-5,-4,15,1
7346,Insight,CABLE,KY,SOUTH,-5,-4,15,1
7473,Insight,CABLE,IN,MIDWEST,-5,-4,20,2
8416,Insight,CABLE,KY,SOUTH,-5,-4,15,1
8817,Insight,CABLE,KY,SOUTH,-5,-4,15,1
9312,Insight,CABLE,KY,SOUTH,-5,-4,15,1
9767,Insight,CABLE,KY,SOUTH,-5,-4,15,1
9938,Insight,CABLE,KY,SOUTH,-5,-4,15,1
11535,Insight,CABLE,KY,SOUTH,-5,-4,20,2
12450,Insight,CABLE,KY,SOUTH,-5,-4,15,1
13522,Insight,CABLE,KY,SOUTH,-5,-4,15,1
13615,Insight,CABLE,KY,SOUTH,-5,-4,20,2
13740,Insight,CABLE,IN,MIDWEST,-5,-4,20,2
13744,Insight,CABLE,KY,SOUTH,-5,-4,30,5
13746,Insight,CABLE,KY,SOUTH,-5,-4,30,5
27297,Insight,CABLE,KY,SOUTH,-5,-4,50,5
27377,Insight,CABLE,KY,SOUTH,-5,-4,15,1
27381,Insight,CABLE,KY,SOUTH,-6,-5,15,1
27732,Insight,CABLE,OH,MIDWEST,-5,-4,15,1
27763,Insight,CABLE,KY,SOUTH,-5,-4,15,1
27764,Insight,CABLE,KY,SOUTH,-5,-4,30,5
28065,Insight,CABLE,KY,SOUTH,-5,-4,50,5
28067,Insight,CABLE,KY,SOUTH,-5,-4,20,2
28079,Insight,CABLE,KY,SOUTH,-5,-4,30,5
28691,Insight,CABLE,KY,SOUTH,-5,-4,20,2
28692,Insight,CABLE,KY,SOUTH,-5,-4,20,2
28695,Insight,CABLE,KY,SOUTH,-5,-4,30,5
28698,Insight,CABLE,KY,SOUTH,-5,-4,30,5
28702,Insight,CABLE,KY,SOUTH,-5,-4,20,2
28874,Insight,CABLE,KY,SOUTH,-5,-4,30,5
29003,Insight,CABLE,KY,SOUTH,-5,-4,20,2
210378,Insight,CABLE,UNKNOWN,UNKNOWN,-5,-5,30,5
213438,Insight,CABLE,KY,SOUTH,-5,-4,30,5
213440,Insight,CABLE,KY,SOUTH,-5,-5,20,2
214478,Insight,CABLE,KY,SOUTH,-5,-4,50,5
215358,Insight,CABLE,KY,SOUTH,-5,-5,15,1
232946,Insight,CABLE,IN,MIDWEST,-5,-4,50,5
234182,Insight,CABLE,UNKNOWN,UNKNOWN,-5,-5,20,2
234198,Insight,CABLE,KY,SOUTH,-5,-5,15,1
665714,Insight,CABLE,KY,SOUTH,-5,-4,15,1
488,Mediacom,CABLE,CA,WEST,-8,-7,50,5
567,Mediacom,CABLE,MO,MIDWEST,-6,-5,REMOVE,REMOVE
943,Mediacom,CABLE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
1177,Mediacom,CABLE,MN,MIDWEST,-6,-5,15,1
5820,Mediacom,REMOVE,MO,MIDWEST,-6,-5,REMOVE,REMOVE
5831,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
5888,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
6759,Mediacom,CABLE,SD,MIDWEST,-6,-5,15,1
7090,Mediacom,CABLE,AZ,WEST,-7,-7,15,1
7149,Mediacom,CABLE,MO,MIDWEST,-6,-5,15,1
7304,Mediacom,CABLE,GA,SOUTH,-5,-4,50,5
8246,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
8370,Mediacom,CABLE,CA,WEST,-8,-7,15,1
8830,Mediacom,CABLE,MO,MIDWEST,-6,-5,50,5
8946,Mediacom,CABLE,MO,MIDWEST,-6,-5,REMOVE,REMOVE
8956,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
9129,Mediacom,CABLE,UNKNOWN,UNKNOWN,-6,-5,15,1
9632,Mediacom,CABLE,GA,SOUTH,-5,-4,15,1
9847,Mediacom,CABLE,AL,SOUTH,-6,-5,15,1
9916,Mediacom,CABLE,IL,MIDWEST,-6,-5,15,1
9946,Mediacom,CABLE,UNKNOWN,UNKNOWN,-6,-5,50,5
9961,Mediacom,CABLE,MO,MIDWEST,-6,-5,15,1
10020,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
10060,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
10090,Mediacom,CABLE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
10117,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
10181,Mediacom,CABLE,IL,MIDWEST,-6,-5,15,1
10514,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
10955,Mediacom,CABLE,NC,SOUTH,-5,-4,15,1
11955,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
11959,Mediacom,CABLE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
12276,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
12443,Mediacom,CABLE,MO,MIDWEST,-6,-5,15,1
12618,Mediacom,CABLE,WI,MIDWEST,-6,-5,50,5
13177,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
13319,Mediacom,CABLE,UNKNOWN,UNKNOWN,-6,-5,15,1
26071,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
26525,Mediacom,CABLE,NJ,NORTHEAST,-5,-4,50,5
27316,Mediacom,CABLE,IA,MIDWEST,-6,-5,150,20
27322,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27324,Mediacom,CABLE,IA,MIDWEST,-6,-5,100,10
27327,Mediacom,CABLE,IA,MIDWEST,-6,-5,100,10
27329,Mediacom,CABLE,IA,MIDWEST,-6,-5,150,20
27332,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27336,Mediacom,CABLE,IA,MIDWEST,-6,-5,100,10
27337,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27338,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27339,Mediacom,CABLE,IA,MIDWEST,-6,-5,100,10
27340,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27345,Mediacom,CABLE,IA,MIDWEST,-6,-5,100,10
27447,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27452,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
27456,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
27467,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27471,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27475,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27476,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27486,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27488,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27492,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
27494,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27495,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27500,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27509,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27511,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27515,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27518,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27521,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27525,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27526,Mediacom,CABLE,UNKNOWN,UNKNOWN,-6,-5,50,5
27527,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
27528,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27531,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27598,Mediacom,CABLE,IL,MIDWEST,-6,-5,15,1
27661,Mediacom,CABLE,IA,MIDWEST,-6,-5,150,20
27662,Mediacom,CABLE,IA,MIDWEST,-6,-5,100,10
27665,Mediacom,CABLE,IA,MIDWEST,-6,-5,100,10
27669,Mediacom,CABLE,IA,MIDWEST,-6,-5,100,10
27671,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27673,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
27747,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27752,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
27827,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27828,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27829,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27831,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27837,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27839,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27841,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27842,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
27844,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
27845,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27850,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27859,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27863,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27866,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27869,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
27870,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27882,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
27886,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
28097,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
28100,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
28103,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
28723,Mediacom,CABLE,IN,MIDWEST,-6,-5,50,5
28751,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
28753,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
28762,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
28773,Mediacom,CABLE,MO,MIDWEST,-6,-5,50,5
28927,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
28929,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
28931,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
32431,Mediacom,CABLE,MN,MIDWEST,-6,-5,50,5
207318,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
207320,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
213476,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
213478,Mediacom,CABLE,IA,MIDWEST,-6,-5,15,1
214530,Mediacom,CABLE,IA,MIDWEST,-6,-5,50,5
214564,Mediacom,REMOVE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
216816,Mediacom,CABLE,IN,MIDWEST,-6,-5,150,20
217176,Mediacom,CABLE,MN,MIDWEST,-6,-5,50,5
217202,Mediacom,CABLE,IA,MIDWEST,-6,-5,100,10
222063,Mediacom,CABLE,MO,MIDWEST,-6,-5,50,5
234230,Mediacom,CABLE,IN,MIDWEST,-5,-4,15,1
501326,Mediacom,CABLE,IA,MIDWEST,-6,-5,150,20
566360,Mediacom,CABLE,IA,MIDWEST,-6,-5,150,20
589804,Mediacom,REMOVE,UNKNOWN,UNKNOWN,-5,-4,REMOVE,REMOVE
605964,Mediacom,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
605966,Mediacom,CABLE,IA,MIDWEST,-6,-5,100,10
605974,Mediacom,CABLE,IL,MIDWEST,-6,-5,100,10
614070,Mediacom,REMOVE,IN,MIDWEST,-5,-4,REMOVE,REMOVE
614086,Mediacom,CABLE,IA,MIDWEST,-6,-5,100,10
