Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Download - Lower Bound,Download - Upper Bound,Upload,Whitebox Model
901892,CenturyLink,DSL,IN,Midwest,-5,-4,10,10,10,1,WR1043ND
901902,CenturyLink,DSL,FL,South,-6,-5,1.5,1.5,1.5,0.256,WR1043ND
901906,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,1.5,1.5,0.256,WR1043ND
901908,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,1.5,1.5,0.256,WR1043ND
901910,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,1.5,1.5,0.256,WR1043ND
901920,Charter,Cable,CA,West,-8,-7,100,100,100,10,WR1043ND
901926,Charter,Cable,FL,South,-6,-5,100,100,100,10,WR1043ND
915624,AT&T,IPBB,SC,South,-5,-4,6,6,6,0.512,WR1043ND
915630,CenturyLink,DSL,NM,West,-7,-6,12,12,12,0.896,WR1043ND
915632,CenturyLink,DSL,WI,Midwest,-6,-5,1.5,1.5,1.5,0.256,WR1043ND
915642,CenturyLink,DSL,CO,West,-7,-6,40,40,40,5,WR1043ND
915644,CenturyLink,DSL,WA,West,-8,-7,7,7,7,0.896,WR1043ND
915646,CenturyLink,DSL,WA,West,-8,-7,3,3,3,0.512,WR1043ND
915648,CenturyLink,DSL,VA,South,-5,-4,10,10,10,0.768,WR1043ND
915650,CenturyLink,DSL,NC,South,-5,-4,1.5,1.5,1.5,0.256,WR1043ND
915662,Cincinnati Bell,Fiber,KY,South,-5,-4,50,50,50,10,WR1043ND
915668,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,WR1043ND
915678,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,WR1043ND
915712,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,WR1043ND
915714,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,WR1043ND
915820,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,WR1043ND
915824,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,WR1043ND
925794,Comcast,Cable,CA,West,-8,-7,75,75,75,5,AC1750v2
925798,Charter,Cable,CA,West,-8,-7,100,100,100,10,AC1750v2
925800,Charter,Cable,FL,South,-5,-4,100,100,100,10,AC1750v2
925806,Charter,Cable,NY,Northeast,-5,-4,200,200,200,10,AC1750v2
925814,CenturyLink,DSL,AL,South,-6,-5,20,20,20,2,AC1750v2
925818,AT&T,IPBB,CA,West,-8,-7,6,6,6,1,AC1750v2
925826,CenturyLink,DSL,CO,West,-7,-6,7,7,7,0.896,AC1750v2
925844,Mediacom,Cable,IA,Midwest,-6,-5,60,60,60,5,AC1750v2
925854,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,AC1750v2
925858,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,AC1750v2
925860,Cincinnati Bell,Fiber,KY,South,-5,-4,250,250,250,100,AC1750v2
925864,Cincinnati Bell,DSL,KY,South,-5,-4,5,5,5,0.768,AC1750v2
925872,CenturyLink,DSL,MN,Midwest,-6,-5,7,7,7,0.896,AC1750v2
925874,CenturyLink,DSL,MN,Midwest,-6,-5,10,10,10,1,AC1750v2
925884,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
925886,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
925888,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,AC1750v2
925912,Charter,Cable,OH,Midwest,-5,-4,400,400,400,20,AC1750v2
925916,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,AC1750v2
925928,Charter,Cable,OH,Midwest,-5,-4,200,200,200,10,AC1750v2
925942,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
925944,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
925946,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,AC1750v2
925962,CenturyLink,DSL,WA,West,-8,-7,10,10,10,0.768,AC1750v2
939010,Mediacom,Cable,IA,Midwest,-6,-5,60,60,60,5,AC1750v2
939012,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
939020,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
939192,Windstream,DSL,KY,South,-5,-4,10,10,10,1,AC1750v2
939196,CenturyLink,DSL,NM,West,-7,-6,7,7,7,0.896,AC1750v2
939546,Windstream,DSL,GA,South,-5,-4,10,10,10,1,AC1750v2
939548,Windstream,DSL,TX,South,-6,-5,16,16,16,1.5,AC1750v2
939552,Charter,Cable,TX,South,-6,-5,200,200,200,10,AC1750v2
939554,Windstream,DSL,MN,Midwest,-6,-5,25,25,25,1.5,AC1750v2
939556,Windstream,DSL,NE,Midwest,-6,-5,6,6,6,0.768,AC1750v2
939564,Windstream,DSL,PA,Northeast,-5,-4,6,6,6,0.768,AC1750v2
939574,Windstream,DSL,PA,Northeast,-5,-4,25,25,25,1.5,AC1750v2
939582,Windstream,DSL,SC,South,-5,-4,12,12,12,0.768,AC1750v2
939586,Windstream,DSL,OK,South,-6,-5,12,12,12,1.5,AC1750v2
939602,AT&T,IPBB,GA,South,-5,-4,6,6,6,0.512,AC1750v2
939610,Windstream,DSL,NC,South,-5,-4,12,12,12,0.768,AC1750v2
939612,Windstream,DSL,PA,Northeast,-5,-4,15,15,15,1.5,AC1750v2
939616,Windstream,DSL,GA,South,-5,-4,6,6,6,0.768,AC1750v2
939618,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
939620,CenturyLink,DSL,FL,South,-5,-4,20,20,20,2,AC1750v2
939622,Cincinnati Bell,Fiber,KY,South,-5,-4,250,250,250,100,AC1750v2
939628,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
940674,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
940682,CenturyLink,DSL,FL,South,-5,-4,20,20,20,2,AC1750v2
940686,Frontier,Fiber,CA,West,-8,-7,100,100,100,100,AC1750v2
940708,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
940722,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
940726,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
940736,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
940738,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,AC1750v2
940744,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
940756,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
940762,Charter,Cable,OH,Midwest,-5,-4,200,200,200,10,AC1750v2
940766,AT&T,IPBB,OH,Midwest,-5,-4,6,6,6,0.768,AC1750v2
940772,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
940798,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
940816,Charter,Cable,HI,West,-10,-10,100,100,100,10,AC1750v2
940820,Charter,Cable,HI,West,-10,-10,60,60,60,5,AC1750v2
940832,Cincinnati Bell,DSL,KY,South,-5,-4,5,5,5,0.768,AC1750v2
940840,Cincinnati Bell,DSL,KY,South,-5,-4,5,5,5,0.768,AC1750v2
940858,Cox,Cable,CA,West,-8,-7,30,30,30,3,AC1750v2
941616,Cincinnati Bell,Fiber,KY,South,-5,-4,50,50,50,10,AC1750v2
941618,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
941642,CenturyLink,DSL,MO,Midwest,-6,-5,25,25,25,2,AC1750v2
941686,Charter,Cable,CA,West,-8,-7,100,100,100,10,AC1750v2
941690,Charter,Cable,FL,South,-5,-4,100,100,100,10,AC1750v2
941694,Frontier,Fiber,FL,South,-5,-4,75,75,75,75,AC1750v2
941698,AT&T,IPBB,IL,Midwest,-6,-5,6,6,6,0.512,AC1750v2
941700,Frontier,Fiber,IN,Midwest,-5,-4,150,150,150,150,AC1750v2
941704,Cincinnati Bell,DSL,KY,South,-5,-4,5,5,5,0.768,AC1750v2
941708,Cincinnati Bell,DSL,KY,South,-5,-4,5,5,5,0.768,AC1750v2
941742,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
941758,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
941760,Comcast,Cable,IL,Midwest,-6,-5,60,60,60,5,AC1750v2
941764,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
941772,Frontier,Fiber,OR,West,-8,-7,75,75,75,75,AC1750v2
941780,AT&T,IPBB,TN,South,-6,-5,18,18,18,1.5,AC1750v2
941782,Frontier,Fiber,TX,South,-6,-5,50,50,50,50,AC1750v2
941790,Frontier,Fiber,TX,South,-6,-5,100,100,100,100,AC1750v2
941794,Frontier,Fiber,TX,South,-6,-5,75,75,75,75,AC1750v2
941804,Frontier,Fiber,WA,West,-8,-7,50,50,50,50,AC1750v2
941810,Charter,Cable,TX,South,-6,-5,300,300,300,20,AC1750v2
941816,Comcast,Cable,NJ,Northeast,-5,-4,250,250,250,10,AC1750v2
941818,Charter,Cable,CA,West,-8,-7,100,100,100,10,AC1750v2
941828,Cox,Cable,AZ,West,-7,-7,300,300,300,30,AC1750v2
941940,CenturyLink,DSL,CO,West,-7,-6,40,40,40,5,AC1750v2
941946,Verizon,Fiber,DC,South,-5,-4,100,100,100,100,AC1750v2
941956,Charter,Cable,IN,Midwest,-6,-5,100,100,100,10,AC1750v2
941960,Cincinnati Bell,Fiber,KY,South,-5,-4,250,250,250,100,AC1750v2
941962,Charter,Cable,KY,South,-5,-4,200,200,200,10,AC1750v2
941964,Verizon,Fiber,MD,South,-5,-4,100,100,100,100,AC1750v2
941966,Verizon,Fiber,MD,South,-5,-4,100,100,100,100,AC1750v2
941974,Verizon,Fiber,VA,South,-5,-4,100,100,100,100,AC1750v2
941978,Verizon,Fiber,VA,South,-5,-4,100,100,100,100,AC1750v2
941984,CenturyLink,DSL,WA,West,-8,-7,7,7,7,0.896,AC1750v2
941992,Charter,Cable,NC,South,-5,-4,100,100,100,10,AC1750v2
942000,CenturyLink,DSL,WA,West,-8,-7,1.5,1.5,1.5,0.256,AC1750v2
942012,Verizon,Fiber,MD,South,-5,-4,100,100,100,100,AC1750v2
942014,Verizon,Fiber,MD,South,-5,-4,100,100,100,100,AC1750v2
942020,Verizon,Fiber,MD,South,-5,-4,100,100,100,100,AC1750v2
942034,Frontier,DSL,MN,Midwest,-6,-5,12,12,12,1,AC1750v2
942040,CenturyLink,DSL,NC,South,-5,-4,20,20,20,2,AC1750v2
942046,Verizon,Fiber,NY,Northeast,-5,-4,50,50,50,50,AC1750v2
942052,Verizon,Fiber,NY,Northeast,-5,-4,100,100,100,100,AC1750v2
942070,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
942080,Verizon,Fiber,PA,Northeast,-5,-4,100,100,100,100,AC1750v2
942092,Cox,Cable,VA,South,-5,-4,300,300,300,30,AC1750v2
942108,Verizon,Fiber,DE,South,-5,-4,100,100,100,100,AC1750v2
942118,Charter,Cable,MA,Northeast,-5,-4,100,100,100,10,AC1750v2
942126,Verizon,Fiber,MA,Northeast,-5,-4,75,75,75,75,AC1750v2
942136,Comcast,Cable,NJ,Northeast,-5,-4,60,60,60,5,AC1750v2
942138,Verizon,Fiber,NJ,Northeast,-5,-4,100,100,100,100,AC1750v2
942148,Optimum,Cable,NJ,Northeast,-5,-4,200,200,200,35,AC1750v2
942156,Optimum,Cable,NJ,Northeast,-5,-4,200,200,200,35,AC1750v2
942166,Charter,Cable,OH,Midwest,-5,-4,200,200,200,10,AC1750v2
942174,Frontier,DSL,NY,Northeast,-5,-4,12,12,12,1,AC1750v2
942178,Verizon,Fiber,NY,Northeast,-5,-4,100,100,100,100,AC1750v2
942186,Verizon,Fiber,NY,Northeast,-5,-4,100,100,100,100,AC1750v2
942194,Charter,Cable,NY,Northeast,-5,-4,30,30,30,5,AC1750v2
942204,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
942214,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
942216,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
942244,Comcast,Cable,PA,Northeast,-5,-4,250,250,250,10,AC1750v2
942248,Verizon,Fiber,PA,Northeast,-5,-4,100,100,100,100,AC1750v2
942250,Comcast,Cable,PA,Northeast,-5,-4,60,60,60,5,AC1750v2
942256,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],AC1750v2
942264,Verizon,Fiber,PA,Northeast,-5,-4,100,100,100,100,AC1750v2
942268,Verizon,Fiber,RI,Northeast,-5,-4,100,100,100,100,AC1750v2
942274,Frontier,Fiber,TX,South,-6,-5,75,75,75,75,AC1750v2
942280,Charter,Cable,TX,South,-6,-5,200,200,200,10,AC1750v2
942284,Verizon,Fiber,VA,South,-5,-4,100,100,100,100,AC1750v2
942288,Verizon,Fiber,VA,South,-5,-4,100,100,100,100,AC1750v2
942298,Charter,Cable,TX,South,-6,-5,200,200,200,10,SK Whitebox 8.0
942530,CenturyLink,DSL,NC,South,-5,-4,10,10,10,0.768,AC1750v2
942538,Verizon,Fiber,PA,Northeast,-5,-4,100,100,100,100,AC1750v2
942544,CenturyLink,DSL,NC,South,-5,-4,1.5,1.5,1.5,0.256,AC1750v2
942546,CenturyLink,DSL,NC,South,-5,-4,20,20,20,2,AC1750v2
942556,Frontier,Fiber,WA,West,-8,-7,100,100,100,100,AC1750v2
942564,Cincinnati Bell,Fiber,KY,South,-5,-4,250,250,250,100,AC1750v2
942568,Windstream,DSL,NM,West,-5,-4,12,12,12,0.768,AC1750v2
942576,Comcast,Cable,PA,Northeast,-5,-4,150,150,150,5,AC1750v2
942578,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],AC1750v2
942580,Verizon,Fiber,PA,Northeast,-5,-4,100,100,100,100,AC1750v2
942582,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],AC1750v2
942598,Verizon DSL,DSL,NY,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],AC1750v2
942606,Charter,Cable,NY,Northeast,-5,-4,200,200,200,10,AC1750v2
942608,Frontier,Fiber,FL,South,-5,-4,75,75,75,75,AC1750v2
942616,Frontier,DSL,IL,Midwest,-6,-5,12,12,12,1,AC1750v2
942618,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,1.5,1.5,0.256,AC1750v2
942622,Charter,Cable,KY,South,-5,-4,200,200,200,10,AC1750v2
942626,Windstream,DSL,OK,South,-6,-5,16,16,16,1.5,AC1750v2
942636,AT&T,IPBB,OH,Midwest,-5,-4,3,3,3,1,AC1750v2
942638,CenturyLink,DSL,PA,Northeast,-5,-4,20,20,20,2,AC1750v2
942644,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
942650,Frontier,DSL,NV,West,-8,-7,12,12,12,1,AC1750v2
942652,Frontier,Fiber,TX,South,-6,-5,50,50,50,50,AC1750v2
942668,Windstream,DSL,NC,South,-5,-4,12,12,12,0.768,AC1750v2
942828,Frontier,DSL,NY,Northeast,-5,-4,12,12,12,1,AC1750v2
942838,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,AC1750v2
942840,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
943190,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
943198,Cox,Cable,AR,South,-6,-5,100,100,100,10,AC1750v2
943216,Windstream,DSL,TX,South,-6,-5,12,12,12,1,AC1750v2
943224,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
943226,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
943230,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
943238,Charter,Cable,OH,Midwest,-5,-4,200,200,200,10,AC1750v2
943240,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
943242,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
943244,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
943270,Cincinnati Bell,Fiber,KY,South,-5,-4,250,250,250,100,AC1750v2
943280,CenturyLink,DSL,VA,South,-5,-4,3,3,3,0.512,AC1750v2
943282,Windstream,DSL,OH,Midwest,-5,-4,3,3,3,0.768,AC1750v2
943288,CenturyLink,DSL,AR,South,-6,-5,1.5,1.5,1.5,0.256,AC1750v2
943294,CenturyLink,DSL,IN,Midwest,-5,-4,20,20,20,2,AC1750v2
943298,Charter,Cable,OH,Midwest,-5,-4,200,200,200,10,AC1750v2
943304,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
943306,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
943308,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
943314,Cincinnati Bell,Fiber,KY,South,-5,-4,50,50,50,10,AC1750v2
943316,Cincinnati Bell,Fiber,KY,South,-5,-4,50,50,50,10,AC1750v2
943326,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
943330,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
943334,CenturyLink,DSL,FL,South,-5,-4,10,10,10,0.768,AC1750v2
943346,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
943350,Verizon,Fiber,MD,South,-5,-4,100,100,100,100,AC1750v2
945120,AT&T,IPBB,CA,West,-8,-7,12,12,12,1.5,AC1750v2
945122,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
945138,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
945142,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
945154,Charter,Cable,NY,Northeast,-5,-4,100,100,100,10,AC1750v2
947064,Frontier,DSL,OR,West,-8,-7,12,12,12,1,AC1750v2
947082,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
947086,Frontier,DSL,CA,West,-8,-7,12,12,12,1,AC1750v2
947088,Frontier,DSL,IL,Midwest,-6,-5,12,12,12,1,AC1750v2
947100,Frontier,DSL,WI,Midwest,-6,-5,6,6,6,0.384,AC1750v2
947104,Frontier,DSL,WI,Midwest,-6,-5,12,12,12,1,AC1750v2
947110,Cox,Cable,CA,West,-8,-7,300,300,300,30,AC1750v2
947112,Frontier,DSL,CA,West,-8,-7,12,12,12,1,AC1750v2
947116,Frontier,DSL,MI,Midwest,-5,-4,12,12,12,1,AC1750v2
947122,Frontier,DSL,NY,Northeast,-5,-4,12,12,12,1,AC1750v2
947124,Frontier,DSL,NC,South,-5,-4,12,12,12,1,AC1750v2
947126,Frontier,DSL,NC,South,-5,-4,6,6,6,0.384,AC1750v2
947136,Frontier,DSL,CA,West,-8,-7,12,12,12,1,AC1750v2
947906,Comcast,Cable,IN,Midwest,-5,-4,150,150,150,10,SK Whitebox 8.0
948126,Cox,Cable,CA,West,-8,-7,100,100,100,10,AC1750v2
948128,Cox,Cable,LA,South,-6,-5,100,100,100,10,AC1750v2
948138,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
948140,Cincinnati Bell,DSL,KY,South,-5,-4,5,5,5,0.768,AC1750v2
948142,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,AC1750v2
948516,Comcast,Cable,VA,South,-5,-4,150,150,150,5,SK Whitebox 8.0
948526,AT&T,IPBB,SC,South,-5,-4,6,6,6,1,AC1750v2
948528,Charter,Cable,OH,Midwest,-5,-4,60,60,60,5,AC1750v2
948530,Comcast,Cable,VA,South,-5,-4,150,150,150,5,AC1750v2
948532,Comcast,Cable,MA,Northeast,-5,-4,250,250,250,10,AC1750v2
948534,Verizon,Fiber,MD,South,-5,-4,50,50,50,50,AC1750v2
948538,Charter,Cable,CA,West,-8,-7,100,100,100,10,AC1750v2
948548,Verizon,Fiber,NY,Northeast,-5,-4,100,100,100,100,AC1750v2
948550,Mediacom,Cable,CA,West,-8,-7,60,60,60,5,AC1750v2
948552,Mediacom,Cable,IA,Midwest,-6,-5,100,100,100,10,AC1750v2
948666,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,SK Whitebox 8.0
948688,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,SK Whitebox 8.0
948692,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
948696,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,SK Whitebox 8.0
948734,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,SK Whitebox 8.0
948742,Verizon,Fiber,OH,Midwest,-5,-4,50,50,50,50,SK Whitebox 8.0
948764,Charter,Cable,OH,Midwest,-5,-4,200,200,200,10,SK Whitebox 8.0
948776,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,SK Whitebox 8.0
948830,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,SK Whitebox 8.0
948832,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,SK Whitebox 8.0
948836,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,SK Whitebox 8.0
948842,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,SK Whitebox 8.0
948846,Windstream,DSL,FL,South,-5,-4,10,10,10,1,SK Whitebox 8.0
948958,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,AC1750v2
948962,Cincinnati Bell,Fiber,KY,South,-5,-4,250,250,250,100,AC1750v2
949046,Optimum,Cable,CT,Northeast,-5,-4,200,200,200,35,AC1750v2
949064,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,AC1750v2
949070,Cincinnati Bell,DSL,KY,South,-5,-4,30,30,30,3,AC1750v2
949080,Cincinnati Bell,Fiber,KY,South,-5,-4,250,250,250,100,AC1750v2
949102,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
949104,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
949106,Charter,Cable,OH,Midwest,-5,-4,200,200,200,10,AC1750v2
949120,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,AC1750v2
949140,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,50,50,50,10,AC1750v2
949160,CenturyLink,DSL,WA,West,-8,-7,7,7,7,0.896,AC1750v2
949448,Charter,Cable,KY,South,-5,-4,200,200,200,20,AC1750v2
949450,Charter,Cable,NY,Northeast,-5,-4,300,300,300,20,AC1750v2
949452,Charter,Cable,NY,Northeast,-5,-4,200,200,200,20,AC1750v2
949456,Charter,Cable,NY,Northeast,-5,-4,200,200,200,20,AC1750v2
949464,Charter,Cable,KY,South,-5,-4,300,300,300,20,AC1750v2
949466,Charter,Cable,CA,West,-8,-7,100,100,100,10,AC1750v2
949674,Comcast,Cable,CA,West,-8,-7,150,150,150,10,AC1750v2
949676,Charter,Cable,KY,South,-5,-4,100,100,100,10,AC1750v2
949678,Charter,Cable,KY,South,-5,-4,200,200,200,10,AC1750v2
950054,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,SK Whitebox 8.0
950174,Verizon,Fiber,NY,Northeast,-5,-4,50,50,50,50,SK Whitebox 8.0
950366,Mediacom,Cable,IA,Midwest,-6,-5,100,100,100,10,AC1750v2
950370,Optimum,Cable,NJ,Northeast,-5,-4,400,400,400,35,AC1750v2
950374,Comcast,Cable,PA,Northeast,-5,-4,150,150,150,5,AC1750v2
950376,Comcast,Cable,WA,West,-8,-7,150,150,150,5,AC1750v2
950888,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768],AC1750v2
973750,Optimum,Cable,NY,Northeast,-5,-4,100,100,100,35,AC1750v2
986693,Frontier,Fiber,TX,South,-6,-5,50,50,50,50,SK Whitebox 8.0
989661,Mediacom,Cable,IA,Midwest,-6,-5,60,60,60,5,SK Whitebox 8.0
990695,AT&T,IPBB,OH,Midwest,-5,-4,18,18,18,1.5,SK Whitebox 8.0
994185,AT&T,IPBB,KY,South,-5,-4,3,3,3,1,SK Whitebox 8.0
994195,AT&T,IPBB,WI,Midwest,-6,-5,18,18,18,1.5,SK Whitebox 8.0
994203,AT&T,IPBB,MI,Midwest,-5,-4,18,18,18,1.5,SK Whitebox 8.0
994205,AT&T,IPBB,OH,Midwest,-5,-4,18,18,18,1.5,SK Whitebox 8.0
994209,AT&T,IPBB,OH,Midwest,-5,-4,12,12,12,1.5,SK Whitebox 8.0
994217,Charter,Cable,WI,Midwest,-6,-5,200,200,200,10,SK Whitebox 8.0
994221,AT&T,IPBB,TN,South,-5,-4,5,5,5,1,SK Whitebox 8.0
994235,AT&T,IPBB,WI,Midwest,-6,-5,12,12,12,1,SK Whitebox 8.0
994249,AT&T,IPBB,TX,South,-6,-5,12,12,12,1,SK Whitebox 8.0
994419,AT&T,IPBB,IN,Midwest,-5,-4,18,18,18,1.5,SK Whitebox 8.0
994609,Charter,Cable,WI,Midwest,-6,-5,100,100,100,10,SK Whitebox 8.0
994617,AT&T,IPBB,WI,Midwest,-6,-5,12,12,12,1,SK Whitebox 8.0
994659,AT&T,IPBB,IL,Midwest,-6,-5,12,12,12,1,SK Whitebox 8.0
994663,Cox,Cable,AZ,West,-7,-7,30,30,30,3,SK Whitebox 8.0
994665,Verizon,Fiber,VA,South,-5,-4,100,100,100,100,SK Whitebox 8.0
994667,AT&T,IPBB,FL,South,-6,-5,6,6,6,0.512,SK Whitebox 8.0
994669,AT&T,IPBB,NV,West,-8,-7,18,18,18,1.5,SK Whitebox 8.0
994675,AT&T,IPBB,WI,Midwest,-6,-5,18,18,18,1.5,SK Whitebox 8.0
994707,Comcast,Cable,FL,South,-5,-4,60,60,60,5,SK Whitebox 8.0
996117,Cox,Cable,OK,South,-6,-5,100,100,100,10,SK Whitebox 8.0
996187,Windstream,DSL,MO,Midwest,-6,-5,15,15,15,1.5,SK Whitebox 8.0
996263,Cox,Cable,NV,West,-8,-7,30,30,30,3,SK Whitebox 8.0
996275,Cox,Cable,GA,South,-5,-4,100,100,100,10,SK Whitebox 8.0
996283,Cox,Cable,VA,South,-5,-4,100,100,100,10,SK Whitebox 8.0
996285,Cox,Cable,VA,South,-5,-4,100,100,100,10,SK Whitebox 8.0
996925,Comcast,Cable,CA,West,-8,-7,400,400,400,10,SK Whitebox 8.0
997167,Cox,Cable,AZ,West,-7,-7,300,300,300,30,SK Whitebox 8.0
997169,Cox,Cable,VA,South,-5,-4,100,100,100,10,SK Whitebox 8.0
997171,Cox,Cable,KS,Midwest,-6,-5,300,300,300,30,SK Whitebox 8.0
997177,Cox,Cable,AZ,West,-6,-5,150,150,150,10,SK Whitebox 8.0
